ensembl_gene_id,weight
ENSG00000116833,32.0718603496332
ENSG00000186635,31.0797203727617
ENSG00000196756,28.4908510050291
ENSG00000126561,28.0864062721641
ENSG00000214711,27.9588398162225
ENSG00000128016,26.9153187117008
ENSG00000208003,26.8063564451155
ENSG00000120885,26.4166842623354
ENSG00000125686,25.8338362858507
ENSG00000196248,25.8296822216628
ENSG00000196460,25.7587457054455
ENSG00000172795,25.559297136061
ENSG00000182963,25.4369881475674
ENSG00000165071,25.0825927501408
ENSG00000245532,23.6622453359189
ENSG00000167625,23.4076125502648
ENSG00000090512,22.7362830602697
ENSG00000228100,22.362321720166
ENSG00000118503,22.3294190718197
ENSG00000132670,22.0929932839817
ENSG00000132334,21.9801157366749
ENSG00000198885,21.3777969245752
ENSG00000164451,21.2831832306887
ENSG00000163412,21.2632023257947
ENSG00000005483,20.841964024647
ENSG00000137166,20.8120197974792
ENSG00000136504,20.7599464370898
ENSG00000112195,20.5473798360205
ENSG00000168830,20.4687047981627
ENSG00000118515,20.4287625879752
ENSG00000127804,20.17874201382
ENSG00000253123,20.0607240425147
ENSG00000157954,19.9292811911636
ENSG00000183779,19.8825155744818
ENSG00000256197,19.8591789972456
ENSG00000172016,19.7900042848241
ENSG00000187555,19.7375334718845
ENSG00000232940,19.688320017815
ENSG00000065357,19.6807635370321
ENSG00000267240,19.5802643982731
ENSG00000235590,19.5802643982731
ENSG00000182473,19.47106728112
ENSG00000140459,19.4647615868307
ENSG00000174640,19.3929179613536
ENSG00000198400,19.3929179613536
ENSG00000230314,19.2471163013743
ENSG00000215455,19.2278539323128
ENSG00000230641,19.2073610529116
ENSG00000204314,18.9899945666963
ENSG00000140396,18.7869818616268
ENSG00000141736,18.6927757899528
ENSG00000188582,18.6883754335231
ENSG00000110195,18.6731633057848
ENSG00000148154,18.6524970880559
ENSG00000149743,18.5650725066029
ENSG00000089094,18.5058429750304
ENSG00000140859,18.4689086696478
ENSG00000104783,18.4670514409398
ENSG00000101180,18.4590085512521
ENSG00000127863,18.4161106265982
ENSG00000080189,18.3355131249704
ENSG00000144560,18.3166437821224
ENSG00000135241,18.29305539855
ENSG00000111186,18.2351846992459
ENSG00000103888,18.2025825659537
ENSG00000074047,18.1479229088698
ENSG00000161021,18.1440885369064
ENSG00000125740,18.1138880388553
ENSG00000115705,18.0559732113017
ENSG00000171992,17.9697757786418
ENSG00000260416,17.9493713780627
ENSG00000232258,17.9433211173927
ENSG00000204361,17.7820202237195
ENSG00000268388,17.7320135396695
ENSG00000231312,17.7254903413965
ENSG00000115386,17.7001516502915
ENSG00000249311,17.4100618487204
ENSG00000100012,17.3195501879704
ENSG00000145626,17.258203525054
ENSG00000119771,17.2103994919716
ENSG00000163251,17.1620444035204
ENSG00000180104,17.1620444035204
ENSG00000114353,17.1532059210012
ENSG00000206053,17.1141866556923
ENSG00000178209,17.0531492948657
ENSG00000248896,17.0296666167565
ENSG00000266290,16.9459487265209
ENSG00000123453,16.9444709323377
ENSG00000006062,16.9211647750499
ENSG00000198673,16.8379598427357
ENSG00000159763,16.8375017075645
ENSG00000176566,16.8152987549296
ENSG00000123352,16.7714862541019
ENSG00000255012,16.7558463755096
ENSG00000142798,16.7171289746349
ENSG00000181355,16.7045606036289
ENSG00000197343,16.6121865288751
ENSG00000140279,16.4603158064397
ENSG00000065534,16.4111707509665
ENSG00000262712,16.3786605836147
ENSG00000265976,16.3470852562993
ENSG00000283978,16.3470852562993
ENSG00000140948,16.3387577750217
ENSG00000168356,16.3285385545284
ENSG00000155744,16.3217622405803
ENSG00000174804,16.3146011483805
ENSG00000275484,16.2255705331587
ENSG00000227630,16.2230326611281
ENSG00000065057,16.219771456679
ENSG00000237422,16.2153081846744
ENSG00000205531,16.1937746903643
ENSG00000162426,16.0880441260378
ENSG00000116990,16.0676059215904
ENSG00000174799,16.0209668420441
ENSG00000066032,16.0209668420441
ENSG00000100565,16.0186079415609
ENSG00000236957,15.9974814662403
ENSG00000183090,15.9800821836299
ENSG00000126217,15.9643568488798
ENSG00000166984,15.9397818921818
ENSG00000113272,15.9066155015966
ENSG00000072364,15.9002346820674
ENSG00000172772,15.9002346820674
ENSG00000241749,15.8245917476934
ENSG00000197111,15.7926357206214
ENSG00000145107,15.7899875047268
ENSG00000162722,15.7745014839568
ENSG00000106003,15.6944358328085
ENSG00000229672,15.6311479957518
ENSG00000183495,15.5508387013125
ENSG00000167646,15.5306670079733
ENSG00000058091,15.4969021418925
ENSG00000167543,15.4862778457539
ENSG00000112559,15.4569336657893
ENSG00000222009,15.4066393055604
ENSG00000196167,15.3998837983245
ENSG00000108465,15.3948340820138
ENSG00000146054,15.3878205715126
ENSG00000250056,15.37022303514
ENSG00000163960,15.3364671321131
ENSG00000205277,15.3291371810029
ENSG00000160094,15.3153108498494
ENSG00000135480,15.2733087227577
ENSG00000132185,15.2395620982819
ENSG00000236540,15.2395620982819
ENSG00000164828,15.2347500765545
ENSG00000108395,15.2053623507725
ENSG00000110092,15.1690382702815
ENSG00000157216,15.1690382702815
ENSG00000076944,15.1652447729865
ENSG00000198046,15.1295349102986
ENSG00000174004,15.1056613813986
ENSG00000254362,15.0994974921663
ENSG00000160796,15.0869602667485
ENSG00000176895,15.0773144391698
ENSG00000187510,15.0676769532982
ENSG00000111271,15.0604478460958
ENSG00000197461,15.0553283187791
ENSG00000120833,15.0116799700375
ENSG00000239887,14.9580784367737
ENSG00000180287,14.8991251012168
ENSG00000109927,14.8828686722611
ENSG00000114670,14.8642130632783
ENSG00000090316,14.828064253203
ENSG00000156959,14.8187282275434
ENSG00000268067,14.7693339277972
ENSG00000269793,14.7693339277972
ENSG00000174938,14.7221238305778
ENSG00000133392,14.7206994533201
ENSG00000186318,14.7190473471542
ENSG00000104885,14.7083996370188
ENSG00000239857,14.6946055696262
ENSG00000163606,14.6871643742382
ENSG00000186166,14.6830300445513
ENSG00000167985,14.6746088669799
ENSG00000256591,14.6746088669799
ENSG00000068001,14.663148064893
ENSG00000108759,14.6445783845575
ENSG00000278540,14.6216598207971
ENSG00000141295,14.5748829065516
ENSG00000072041,14.5552347550061
ENSG00000187531,14.5380044738639
ENSG00000188089,14.5211500110109
ENSG00000124596,14.515807003771
ENSG00000251123,14.5157974351892
ENSG00000168779,14.5129694301381
ENSG00000157077,14.4503554315465
ENSG00000267092,14.441243744324
ENSG00000167703,14.3612636463198
ENSG00000123374,14.3273594560684
ENSG00000007264,14.3036500643939
ENSG00000143761,14.2861360801398
ENSG00000159314,14.2425400833948
ENSG00000166164,14.2140348952277
ENSG00000265281,14.1693834658406
ENSG00000255270,14.136330182049
ENSG00000138814,14.133455336903
ENSG00000170412,14.1261837106085
ENSG00000167588,14.1257857192878
ENSG00000151247,14.1058027601482
ENSG00000247699,14.098149685397
ENSG00000166813,14.0715625731033
ENSG00000065054,14.0648435467309
ENSG00000166387,14.0610197373793
ENSG00000250039,14.034036818469
ENSG00000133401,14.0238770366715
ENSG00000167359,14.0002855951253
ENSG00000180998,13.9811442852653
ENSG00000167967,13.9726582508298
ENSG00000116133,13.9566485107379
ENSG00000174600,13.9526351122312
ENSG00000231852,13.9398133894873
ENSG00000156284,13.9398133894873
ENSG00000119729,13.9374436004934
ENSG00000078549,13.9335107529923
ENSG00000006611,13.9119793637664
ENSG00000204305,13.9063695192617
ENSG00000273333,13.9063695192617
ENSG00000204304,13.9063695192617
ENSG00000111481,13.903049421798
ENSG00000204618,13.8898753296065
ENSG00000163125,13.8551856360765
ENSG00000099822,13.8455819222104
ENSG00000112651,13.8451164022415
ENSG00000252595,13.8302754321831
ENSG00000215203,13.8302754321831
ENSG00000060656,13.8163919262582
ENSG00000174989,13.808463542371
ENSG00000085117,13.8046438568939
ENSG00000280162,13.7985622842512
ENSG00000120093,13.7916176101726
ENSG00000133958,13.7581083644704
ENSG00000266076,13.745252690348
ENSG00000168646,13.745252690348
ENSG00000178971,13.727798701185
ENSG00000119844,13.7235386730162
ENSG00000066654,13.706916677852
ENSG00000152034,13.7048216761884
ENSG00000215217,13.68482352632
ENSG00000110719,13.6839043405562
ENSG00000048052,13.675790887172
ENSG00000263155,13.6683599838572
ENSG00000121753,13.6464940125463
ENSG00000258576,13.6323992789367
ENSG00000170921,13.6101166717625
ENSG00000074657,13.5889830278079
ENSG00000097007,13.5470981680939
ENSG00000196099,13.5357627202371
ENSG00000198570,13.5354745233769
ENSG00000164007,13.5259828075298
ENSG00000126226,13.5164279015506
ENSG00000129993,13.5161862396717
ENSG00000163064,13.5013323143336
ENSG00000171988,13.4972295443305
ENSG00000181541,13.4928906889536
ENSG00000105662,13.4655977060613
ENSG00000102935,13.458373984224
ENSG00000130940,13.4497926233393
ENSG00000234235,13.4417650345632
ENSG00000175874,13.4405891088432
ENSG00000230615,13.410840399605
ENSG00000259120,13.4097364000008
ENSG00000254896,13.407326706392
ENSG00000162522,13.3998271419524
ENSG00000142700,13.3934585185344
ENSG00000138039,13.364179017532
ENSG00000077684,13.3620621446496
ENSG00000179627,13.3442243392292
ENSG00000143815,13.3437179866915
ENSG00000144063,13.3330472265784
ENSG00000214279,13.3268302707496
ENSG00000115159,13.3148551847547
ENSG00000198685,13.3097067947726
ENSG00000226790,13.3088958620877
ENSG00000130733,13.3042107102661
ENSG00000112699,13.2977776002123
ENSG00000183741,13.2783328324606
ENSG00000141576,13.2755128340338
ENSG00000179242,13.2686131321228
ENSG00000236449,13.2194018266533
ENSG00000134243,13.1730595490099
ENSG00000116151,13.1717366810296
ENSG00000047849,13.1610448466503
ENSG00000196712,13.1528573593577
ENSG00000179796,13.1514205406407
ENSG00000221866,13.1514205406407
ENSG00000231721,13.1433172948691
ENSG00000143612,13.1398694701385
ENSG00000258525,13.1398694701385
ENSG00000270002,13.1396142448742
ENSG00000128641,13.1255148995769
ENSG00000228750,13.1178183596733
ENSG00000167680,13.1178183596733
ENSG00000258285,13.1169577386842
ENSG00000175513,13.1159743557362
ENSG00000131482,13.1150698419256
ENSG00000260568,13.1044434820338
ENSG00000243955,13.1014393882375
ENSG00000120693,13.0989752634478
ENSG00000187244,13.0967828082463
ENSG00000280266,13.0967828082463
ENSG00000205231,13.0927173476802
ENSG00000238793,13.0918134437649
ENSG00000008838,13.0918134437649
ENSG00000233613,13.0896558774275
ENSG00000169871,13.0840047184824
ENSG00000163083,13.0795574423551
ENSG00000266527,13.0793789764956
ENSG00000141867,13.0588071764658
ENSG00000262732,13.0249066677056
ENSG00000165633,13.0173418885142
ENSG00000130640,13.0098068898578
ENSG00000172339,12.9952189129371
ENSG00000222046,12.9822092574531
ENSG00000157890,12.9755009611275
ENSG00000186583,12.9727044301177
