ensembl_gene_id,weight
ENSG00000186635,2.64371892442128
ENSG00000126561,2.41313705193022
ENSG00000123349,1.95860714060393
ENSG00000104419,1.95860714060393
ENSG00000266527,1.95860714060393
ENSG00000159335,1.9542225335952
ENSG00000233791,1.9542225335952
ENSG00000169372,1.8111976467399
ENSG00000128656,1.8111976467399
ENSG00000132382,1.8111976467399
ENSG00000204713,1.8111976467399
ENSG00000185551,1.70331478440328
ENSG00000188343,1.70331478440328
ENSG00000279660,1.69921480034605
ENSG00000268093,1.55421522089025
ENSG00000233069,1.53860528436023
ENSG00000152454,1.53860528436023
ENSG00000090316,1.5368302554235
ENSG00000120885,1.48857060147424
ENSG00000111249,1.48857060147424
ENSG00000165490,1.48857060147424
ENSG00000232327,1.48857060147424
ENSG00000232645,1.48857060147424
ENSG00000065534,1.48857060147424
ENSG00000177839,1.43408433887684
ENSG00000071242,1.4159268904672
ENSG00000238197,1.410985429888
ENSG00000151503,1.40400925705094
ENSG00000146247,1.35659372881485
ENSG00000157181,1.33424733644594
ENSG00000110583,1.29454647627229
ENSG00000145075,1.25240207124946
ENSG00000163606,1.23568444646004
ENSG00000126353,1.23568444646004
ENSG00000140274,1.23342740450087
ENSG00000151690,1.21715299637927
ENSG00000188747,1.21715299637927
ENSG00000161509,1.18398159653168
ENSG00000163466,1.18398159653168
ENSG00000072657,1.18398159653168
ENSG00000130304,1.18388103594513
ENSG00000196712,1.16376262830328
ENSG00000156113,1.16376262830328
ENSG00000164924,1.13201405517342
ENSG00000182979,1.06576848610091
ENSG00000270177,1.06576848610091
ENSG00000266751,1.06576848610091
ENSG00000143420,1.05234290699869
ENSG00000125744,1.05234290699869
ENSG00000141378,1.05234290699869
ENSG00000284224,1.05234290699869
ENSG00000180900,1.05234290699869
ENSG00000247199,1.05234290699869
ENSG00000172795,1.05234290699869
ENSG00000224829,1.05234290699869
ENSG00000133302,1.05234290699869
ENSG00000198324,1.05234290699869
ENSG00000198752,1.05234290699869
ENSG00000090512,1.05234290699869
ENSG00000198874,1.05234290699869
ENSG00000263609,1.05234290699869
ENSG00000172348,1.05234290699869
ENSG00000066654,1.05234290699869
ENSG00000092847,1.05234290699869
ENSG00000126070,1.05234290699869
ENSG00000120324,1.05234290699869
ENSG00000105617,1.05234290699869
ENSG00000167608,1.05234290699869
ENSG00000197177,1.05234290699869
ENSG00000135842,1.05234290699869
ENSG00000203485,1.05177319847414
ENSG00000103044,1.05177319847414
ENSG00000278969,1.05177319847414
ENSG00000162599,1.05177319847414
ENSG00000269559,1.05177319847414
ENSG00000214711,1.04437756078796
ENSG00000164045,1.03521436084353
ENSG00000109927,0.999409345064534
ENSG00000175115,0.999409345064534
ENSG00000165071,0.999409345064534
ENSG00000227484,0.996000479955716
ENSG00000106089,0.996000479955716
ENSG00000117139,0.996000479955716
ENSG00000215397,0.996000479955716
ENSG00000270299,0.996000479955716
ENSG00000105679,0.996000479955716
ENSG00000131149,0.996000479955716
ENSG00000270017,0.996000479955716
ENSG00000171540,0.996000479955716
ENSG00000186090,0.991801778962596
ENSG00000112195,0.986018116682608
ENSG00000115685,0.986018116682608
ENSG00000114735,0.984877838139476
ENSG00000150764,0.979996029102577
ENSG00000176170,0.975411312603057
ENSG00000164823,0.965705003616781
ENSG00000241345,0.964591498508877
ENSG00000182670,0.964591498508877
ENSG00000272617,0.951195212799813
ENSG00000197283,0.948252557655268
ENSG00000069020,0.948144392696707
ENSG00000232757,0.948144392696707
ENSG00000138136,0.948144392696707
ENSG00000130758,0.941713005233261
ENSG00000185105,0.935169771151112
ENSG00000160285,0.933495565607921
ENSG00000185634,0.918246351561286
ENSG00000128383,0.915304743924363
ENSG00000269915,0.915304743924363
ENSG00000006788,0.912341055962439
ENSG00000131115,0.908432539831103
ENSG00000147408,0.908432539831103
ENSG00000235590,0.907722101985007
ENSG00000134253,0.897742280441545
ENSG00000148344,0.897742280441545
ENSG00000264115,0.895030589691176
ENSG00000197982,0.895030589691176
ENSG00000149948,0.895030589691176
ENSG00000152154,0.895030589691176
ENSG00000160570,0.895030589691176
ENSG00000136488,0.895030589691176
ENSG00000127314,0.881483625237197
ENSG00000241749,0.881483625237197
ENSG00000169856,0.880775407479001
ENSG00000151414,0.878726789653732
ENSG00000144306,0.876400520845685
ENSG00000172817,0.876400520845685
ENSG00000010318,0.867078864815061
ENSG00000123609,0.867078864815061
ENSG00000185650,0.850509925431542
ENSG00000224466,0.844390086931016
ENSG00000242258,0.839529711025815
ENSG00000135540,0.839529711025815
ENSG00000141542,0.838680671576118
ENSG00000230314,0.837002255326683
ENSG00000176055,0.837002255326683
ENSG00000273004,0.837002255326683
ENSG00000138629,0.837002255326683
ENSG00000188582,0.837002255326683
ENSG00000267296,0.837002255326683
ENSG00000008311,0.837002255326683
ENSG00000197635,0.837002255326683
ENSG00000279199,0.837002255326683
ENSG00000255112,0.809810440136916
ENSG00000170412,0.809810440136916
ENSG00000196218,0.809810440136916
ENSG00000254087,0.809810440136916
ENSG00000260624,0.809810440136916
ENSG00000187801,0.809810440136916
ENSG00000018189,0.809810440136916
ENSG00000166337,0.809810440136916
ENSG00000166340,0.809810440136916
ENSG00000162337,0.809810440136916
ENSG00000167723,0.809810440136916
ENSG00000035862,0.809810440136916
ENSG00000136869,0.809810440136916
ENSG00000163297,0.809810440136916
ENSG00000126091,0.809810440136916
ENSG00000107581,0.809810440136916
ENSG00000011114,0.809810440136916
ENSG00000004139,0.809810440136916
ENSG00000198643,0.809810440136916
ENSG00000183454,0.809810440136916
ENSG00000198570,0.809810440136916
ENSG00000072041,0.809810440136916
ENSG00000183978,0.809810440136916
ENSG00000268660,0.809810440136916
ENSG00000111962,0.809810440136916
ENSG00000264672,0.809810440136916
ENSG00000184809,0.809810440136916
ENSG00000100596,0.809810440136916
ENSG00000005486,0.809810440136916
ENSG00000226419,0.809810440136916
ENSG00000228414,0.809810440136916
